year,district,is_total,is_urban,is_rural
2018,9,False,False,True
2017,36,False,True,False
2009,23,False,False,True
2009,141,False,False,True
2022,95,False,True,False
2014,105,True,False,False
2023,106,False,False,True
2019,163,False,False,True
2011,0,False,True,False
2023,72,False,True,False
2015,40,True,False,False
2014,31,False,True,False
2023,68,True,False,False
2009,225,False,False,True
2018,209,False,True,False
2021,60,True,False,False
2003,126,True,False,False
2017,140,False,True,False
2019,110,True,False,False
2018,222,False,False,True
2021,195,False,True,False
2023,207,False,True,False
2022,201,False,False,True
2015,203,True,False,False
2009,12,True,False,False
2019,189,False,True,False
2012,166,False,True,False
2019,46,False,True,False
2023,196,False,False,True
2011,172,True,False,False
2015,68,False,True,False
2015,0,False,True,False
2018,236,False,False,True
2021,13,False,False,True
2011,189,False,True,False
2014,125,False,True,False
2011,113,False,False,True
2023,161,False,False,True
2012,40,False,False,True
2019,115,True,False,False
2009,119,False,False,True
2022,78,True,False,False
2004,49,False,True,False
2013,176,False,False,True
2016,33,False,False,True
2019,177,False,False,True
2015,188,False,False,True
2014,178,False,True,False
2013,229,False,True,False
2014,188,True,False,False
2017,103,False,False,True
2016,11,True,False,False
2010,63,False,False,True
2012,141,False,False,True
2015,40,False,False,True
2000,7,False,True,False
2010,15,True,False,False
2021,79,False,False,True
2010,210,False,False,True
2017,173,True,False,False
2017,168,False,True,False
2018,43,False,False,True
2014,165,True,False,False
2016,217,True,False,False
2022,43,False,False,True
2009,68,False,True,False
2014,144,True,False,False
2012,89,False,True,False
2011,125,True,False,False
2015,100,False,True,False
2015,60,False,False,True
2023,218,True,False,False
2018,204,True,False,False
2019,60,True,False,False
2004,187,True,False,False
2012,201,False,False,True
2021,194,False,False,True
2023,72,False,False,True
2016,66,False,False,True
2018,48,False,False,True
2021,178,False,True,False
2022,13,True,False,False
2011,61,True,False,False
2009,192,True,False,False
2009,236,True,False,False
2010,89,False,True,False
2022,229,False,True,False
2017,68,True,False,False
2021,201,True,False,False
2013,174,True,False,False
2017,75,False,False,True
2010,34,True,False,False
2016,102,False,False,True
2009,137,False,False,True
2011,193,False,True,False
2018,144,True,False,False
2009,135,False,False,True
2016,127,False,False,True
2015,125,True,False,False
2021,127,True,False,False
2021,176,False,False,True
2018,197,False,True,False
2011,183,False,True,False
2021,177,False,False,True
2012,62,False,False,True
2006,82,True,False,False
2009,191,True,False,False
2021,154,True,False,False
2012,39,True,False,False
2013,62,True,False,False
2016,199,True,False,False
2018,151,False,True,False
2015,150,False,False,True
2022,73,False,True,False
2020,112,False,False,True
2011,78,False,False,True
2001,176,False,False,True
2005,52,False,True,False
2022,101,False,True,False
2018,139,True,False,False
2023,46,True,False,False
2016,23,False,True,False
2012,238,False,False,True
2010,47,False,True,False
2020,189,True,False,False
2012,31,False,True,False
2019,65,False,False,True
2013,113,False,False,True
2019,64,False,False,True
2015,118,True,False,False
2010,215,False,False,True
2018,126,True,False,False
2009,149,False,False,True
2015,42,False,False,True
2015,182,False,False,True
2016,234,True,False,False
2012,72,False,False,True
2021,204,False,False,True
2012,8,False,True,False
2023,207,True,False,False
2009,154,False,False,True
2006,29,False,True,False
2022,189,False,True,False
2023,95,True,False,False
2000,95,False,True,False
2022,147,False,False,True
2016,160,True,False,False
2022,197,True,False,False
2023,34,True,False,False
2016,6,True,False,False
2005,132,False,False,True
2016,224,True,False,False
2022,130,True,False,False
2018,83,True,False,False
2017,27,True,False,False
2017,94,True,False,False
2023,179,False,False,True
2016,134,True,False,False
2016,37,True,False,False
2020,134,True,False,False
2016,80,True,False,False
2012,112,False,False,True
2011,170,True,False,False
2023,212,True,False,False
2013,170,True,False,False
2018,176,True,False,False
2009,150,True,False,False
2011,188,True,False,False
2023,63,True,False,False
2012,24,True,False,False
2001,95,False,False,True
2010,236,False,True,False
2022,37,False,True,False
2023,113,False,False,True
2010,220,True,False,False
2016,134,False,False,True
2015,37,True,False,False
2023,162,True,False,False
2023,147,False,True,False
2015,126,True,False,False
2011,137,False,False,True
2023,226,False,True,False
2014,75,True,False,False
2004,118,False,False,True
2009,67,True,False,False
2019,137,False,False,True
2014,122,True,False,False
2010,210,True,False,False
2010,34,False,False,True
2013,225,True,False,False
2010,99,False,False,True
2016,105,False,False,True
2021,197,False,True,False
2023,80,False,False,True
2021,114,False,False,True
2023,190,True,False,False
2017,47,False,False,True
2022,19,True,False,False
2010,91,False,False,True
2023,65,True,False,False
2012,219,True,False,False
2010,187,True,False,False
2015,137,False,False,True
2019,201,True,False,False
2012,88,False,False,True
2022,139,False,False,True
2017,106,False,False,True
2014,43,True,False,False
2012,173,False,False,True
2017,142,True,False,False
2008,237,True,False,False
2017,84,True,False,False
2023,150,True,False,False
2018,27,False,True,False
2014,23,False,True,False
2014,161,True,False,False
2012,174,True,False,False
2023,58,True,False,False
2023,208,True,False,False
2011,154,False,True,False
2013,126,True,False,False
2016,135,True,False,False
2021,193,True,False,False
2001,152,False,False,True
2017,195,True,False,False
2021,197,True,False,False
2023,154,True,False,False
2017,100,False,False,True
2008,64,False,False,True
2013,61,True,False,False
2023,131,False,True,False
2014,33,True,False,False
2012,199,True,False,False
2012,180,False,False,True
2012,3,False,False,True
2016,55,True,False,False
2002,187,True,False,False
2022,195,False,True,False
2010,41,True,False,False
2022,6,True,False,False
2012,15,False,True,False
2002,64,True,False,False
2003,176,True,False,False
2015,111,True,False,False
2015,92,True,False,False
2019,21,True,False,False
2018,24,False,False,True
2015,96,True,False,False
2013,89,False,True,False
2012,161,True,False,False
2015,152,True,False,False
2020,113,True,False,False
2018,68,False,True,False
2011,97,False,False,True
2022,124,True,False,False
2020,190,True,False,False
2017,8,False,True,False
2018,207,True,False,False
2021,13,True,False,False
2014,126,True,False,False
2011,224,True,False,False
2015,0,True,False,False
2009,65,True,False,False
2017,81,True,False,False
2023,229,True,False,False
2009,186,False,True,False
2023,18,False,True,False
2014,174,False,True,False
2012,175,False,False,True
2018,40,True,False,False
2020,48,True,False,False
2022,233,False,False,True
2022,9,True,False,False
2023,176,False,False,True
2016,214,False,False,True
2020,180,False,False,True
2020,48,False,False,True
2019,93,True,False,False
2016,161,True,False,False
2012,130,True,False,False
2018,229,False,False,True
2016,8,False,False,True
2016,167,True,False,False
2010,18,False,False,True
2009,106,False,False,True
2009,150,False,False,True
2023,110,False,False,True
2016,25,False,True,False
2011,202,True,False,False
2022,90,True,False,False
2020,236,False,False,True
2020,138,True,False,False
2018,193,False,False,True
2011,134,True,False,False
2014,212,True,False,False
2014,194,False,True,False
2023,110,True,False,False
2016,220,True,False,False
2013,4,False,False,True
2017,52,False,True,False
2011,98,False,True,False
2021,75,True,False,False
2003,132,True,False,False
2011,106,True,False,False
2011,199,False,False,True
2015,11,False,True,False
2018,77,False,True,False
2019,9,True,False,False
2018,0,False,False,True
2002,51,True,False,False
2019,39,True,False,False
2011,10,False,True,False
2010,24,False,False,True
2017,119,True,False,False
2009,122,True,False,False
2011,32,True,False,False
2009,60,True,False,False
2017,123,True,False,False
2009,222,True,False,False
2012,144,False,False,True
2022,58,False,True,False
2021,231,True,False,False
2020,208,True,False,False
2016,42,False,False,True
2008,82,True,False,False
2010,73,False,False,True
2010,173,False,False,True
2021,187,False,False,True
2019,173,False,False,True
2022,219,False,False,True
2021,181,False,True,False
2009,236,False,True,False
2017,164,False,True,False
2012,211,False,False,True
2016,179,True,False,False
2021,97,False,False,True
2020,90,True,False,False
2011,84,False,False,True
2012,25,False,False,True
2015,47,True,False,False
2006,176,True,False,False
2013,7,True,False,False
2007,29,False,True,False
2019,133,False,False,True
2020,73,False,True,False
2012,155,True,False,False
2017,22,True,False,False
2014,63,True,False,False
2015,11,True,False,False
2023,136,True,False,False
2016,220,False,True,False
2010,136,False,True,False
2021,168,True,False,False
2021,77,False,True,False
2010,222,False,False,True
2022,157,True,False,False
2023,103,False,False,True
2016,70,False,False,True
2010,6,False,True,False
2010,205,False,False,True
2023,220,False,True,False
2012,176,False,False,True
2021,144,False,False,True
2017,222,False,False,True
2016,116,False,False,True
2019,52,False,True,False
2013,230,True,False,False
2022,57,False,True,False
2014,138,True,False,False
2019,91,False,False,True
2010,46,True,False,False
2012,33,True,False,False
2014,109,False,False,True
2009,187,False,True,False
2013,0,False,False,True
2010,71,False,False,True
2011,229,False,True,False
2010,237,False,True,False
2023,149,True,False,False
2013,181,False,True,False
2023,14,False,False,True
2023,86,True,False,False
2017,51,True,False,False
2017,182,False,False,True
2019,221,True,False,False
2022,35,True,False,False
2013,42,False,False,True
2011,6,True,False,False
2010,42,True,False,False
2014,84,True,False,False
2013,44,True,False,False
2022,47,False,False,True
2023,4,True,False,False
2010,95,True,False,False
2009,184,False,False,True
2019,223,False,False,True
2014,168,False,False,True
2013,231,True,False,False
2010,141,False,False,True
2016,82,False,False,True
2020,122,True,False,False
2023,46,False,False,True
2015,113,False,False,True
2020,190,False,False,True
2016,148,False,False,True
2020,93,True,False,False
2017,59,True,False,False
2007,187,False,False,True
2002,152,False,True,False
2010,68,False,False,True
2006,237,False,True,False
2011,11,False,True,False
2019,81,True,False,False
